publication,filename,archiveType,variableType,proxyObservationType,units,rank,interpretation/variable,interpretation/variableDetail,inferredVariable,inferredVarUnits
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2339.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2343.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2343.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MD99_2343.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,IRD,no/g,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,DBD,g/cm3,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_1.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,DBD,g/cm3,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,IRD,no/g,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,TOC,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_712_2.lpd,marine sediment,measured,TOC,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_723_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_723_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_723_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_723_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_723_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_723_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_723_2.lpd,marine sediment,measured,TOC,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MSM05_5_723_2.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,MV0502_4JC.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MV0502_4JC.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MV0502_4JC.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MV0502_4JC.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MV0502_4JC.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MV0502_4JC.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MV0502_4JC.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MV0502_4JC.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,MV0502_4JC.lpd,marine sediment,measured,IRD,percent,NA,NA,NA,NA,NA
PalMod1_0_1,NA87_22.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,NA87_22.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,NA87_22.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,NEAP_04K.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,NEAP_04K.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP1145.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP1145.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP1145.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,ODP846.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP846.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP846.lpd,marine sediment,measured,37:2Alkenoneconcentration,ng/g,NA,NA,NA,NA,NA
PalMod1_0_1,ODP846.lpd,marine sediment,measured,Uk37,NotApplicable,NA,NA,NA,NA,NA
PalMod1_0_1,ODP846.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP846.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,IRD,percent,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,IRD,no/g,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D18O.Error,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP980.lpd,marine sediment,measured,D13C.Error,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP984C.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP984C.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP984C.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,ODP984C.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,ODP984C.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,P7.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,P7.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,P7.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,P7.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,P7.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,P7.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,TOC,percent,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,POS200_10_6_2.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,PS1730_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1730_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1730_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1730_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1730_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1730_2.lpd,marine sediment,measured,TOC,percent,NA,NA,NA,NA,NA
PalMod1_0_1,PS1730_2.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,PS1730_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1730_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1878_3.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1878_3.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1878_3.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1878_3.lpd,marine sediment,measured,IRD,no/g,NA,NA,NA,NA,NA
PalMod1_0_1,PS1878_3.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,PS1878_3.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,PS1878_3.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
PalMod1_0_1,PS1878_3.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS1878_3.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,IRD,percent,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,DBD,g/cm3,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,TOC,percent,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,PS2138_1.lpd,marine sediment,measured,Bsi,percent,NA,NA,NA,NA,NA
PalMod1_0_1,PS75_059_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS75_059_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,PS75_059_2.lpd,marine sediment,measured,Bsi,percent,NA,NA,NA,NA,NA
PalMod1_0_1,R657.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,R657.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,R657.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,R657.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,R657.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,R657.lpd,marine sediment,measured,Uk37,NotApplicable,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_15_4P.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_15_4P.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_15_4P.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_15_4P.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_15_4P.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_15_4P.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_15_4P.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_15_4P.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_17_5P.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_17_5P.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_17_5P.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RAPiD_17_5P.lpd,marine sediment,measured,IRD,no/g,NA,NA,NA,NA,NA
PalMod1_0_1,RC11_83.lpd,marine sediment,measured,Bsi,percent,NA,NA,NA,NA,NA
PalMod1_0_1,RC11_83.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,RC11_83.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RC11_83.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RC11_83.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RC11_83.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RC11_83.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RC11_83.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RC16_119.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RC16_119.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RC16_84.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RC16_84.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RS147_GC07.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,RS147_GC07.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RS147_GC07.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,RS147_GC07.lpd,marine sediment,measured,Uk37,NotApplicable,NA,NA,NA,NA,NA
PalMod1_0_1,SK157_14.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SK157_14.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SK157_14.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SK157_14.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO136_003GC.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO136_003GC.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO164_17_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO164_17_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO164_17_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO164_17_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO164_17_2.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,SO164_17_2.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,SO164_17_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO164_17_2.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_12KL.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_12KL.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_12KL.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_12KL.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_12KL.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_12KL.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_12KL.lpd,marine sediment,measured,Uk37,NotApplicable,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_12KL.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_12KL.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_12KL.lpd,marine sediment,measured,Bsi,percent,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,Uk37,NotApplicable,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,Bsi,percent,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,TOC,percent,NA,NA,NA,NA,NA
PalMod1_0_1,SO201_2_85.lpd,marine sediment,measured,Toc.Error,percent,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_59_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_59_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_59_2.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_59_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_59_2.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_59_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_59_2.lpd,marine sediment,measured,Mgca,mmol/mol,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_59_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_82_1.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_82_1.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_84_1.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_84_1.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_84_1.lpd,marine sediment,measured,TOC,percent,NA,NA,NA,NA,NA
PalMod1_0_1,SO213_2_84_1.lpd,marine sediment,measured,DBD,g/cm3,NA,NA,NA,NA,NA
PalMod1_0_1,SO42_74KL.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO42_74KL.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO42_74KL.lpd,marine sediment,measured,Caco3,percent,NA,NA,NA,NA,NA
PalMod1_0_1,SO42_74KL.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO42_74KL.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO42_74KL.lpd,marine sediment,measured,Uk37,NotApplicable,NA,NA,NA,NA,NA
PalMod1_0_1,SO42_74KL.lpd,marine sediment,measured,TOC,percent,NA,NA,NA,NA,NA
PalMod1_0_1,SO82_5_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO82_5_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO82_5_2.lpd,marine sediment,measured,IRD,no/g,NA,NA,NA,NA,NA
PalMod1_0_1,SO82_5_2.lpd,marine sediment,measured,D18O,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO82_5_2.lpd,marine sediment,measured,D13C,permil PDB,NA,NA,NA,NA,NA
PalMod1_0_1,SO82_5_2.lpd,marine sediment,measured,Foram.Abundance,percent,NA,NA,NA,NA,NA
